0	0	1.3485	0	0	0.5916	0.1228	1.1074	0.6068	0.5282	0.1508	0	0.9723	0	0.5808	0	0	0	0	0	0.3762	0	0	0	1.2829	0.2038	1.5854	0	2.6714	0	0	0	5.2967	2.958	6.1246	0	2.2433	2.9331	3.0174	7.7464	14.1183	6.6545	8.1742	5.6088	4.4615	7.9369	9.7516	6.2256	8.1716	1.8461	1.5117	6.0914	4.8685	2.4367	5.8275	4.8768	5.663	4.5368	5.2961	5.1883
0.8209	2.4843	0	0.3443	1.5217	0.6017	0.4331	0	0	0	0.4324	0.8148	0	0.1998	1.095	0.6086	0.0729	0	1.2591	0	0.5225	0.2641	0	0.3141	0.6113	0.819	0	0	0.3572	0.3189	11.8724	12.8972	0	13.1636	9.0567	11.7052	12.0949	8.8688	19.1199	6.7168	15.442	9.1729	10.022	14.1276	9.0647	10.9338	17.1002	17.7462	10.7918	9.7442	10.1622	8.8175	11.9564	12.1244	13.8493	11.9654	11.3242	11.0298	11.8781	11.6621
0	0.5819	1.4846	0.29	0	0	0	0.0996	1.0062	0	0.6645	1.0254	1.3867	0.9374	0	0.0547	0.0055	0	0	0	1.4665	0	0.9433	0	0.2148	0	0.9861	0	0	0.5142	13.4196	11.9767	4.195	11.5246	15.288	4.7201	5.3242	14.6931	14.4734	10.8449	13.2333	10.4009	12.4933	14.2795	12.4266	12.955	11.4945	12.6637	14.0393	14.8347	9.6999	12.4756	10.2011	11.5999	11.3907	10.5218	10.7789	11.208	11.758	11.9445
0.8474	0.1772	2.38	1.9541	0	0	0	0.4572	0.9941	0	1.0503	0.1196	0.4409	0.5152	0.5035	0	0	1.2213	0	0.6085	0.9246	0.1405	1.1425	0.7727	1.0231	0.758	0	0.3771	0	0.8447	10.28	8.9629	0.6484	4.4053	3.03	13.7058	7.1476	0	9.6642	7.5537	11.3671	11.5744	10.5572	9.9751	14.1109	6.4634	8.9257	12.0336	10.6135	6.4434	5.9161	12.1881	8.3497	9.5349	8.1339	8.478	8.8662	8.727	9.0839	8.8891
0	0	2.9072	0	0	0.3479	0	0	0.5524	0	0.2163	1.3685	1.9238	0.9193	1.6941	0	0.3487	0.1027	0.1146	0	0.6479	0.4523	0	0.393	0.4011	0	0	1.4048	0.2511	0	8.8018	7.1086	5.4387	12.3788	16.7685	12.9072	7.2231	6.0078	10.2003	1.6352	7.2103	9.0932	4.3055	6.7349	9.8325	11.2945	8.8357	12.4871	7.6869	7.4346	9.8543	8.5148	9.7586	8.0625	8.9629	8.6728	9.0301	8.5618	9.0571	8.7261
0.0748	0.782	1.4851	0.12	0	0	0	0	0	0.2534	0.1341	0.7431	0.2333	0	0.0185	0.7293	0	0.0527	0	0.1275	0	1.3339	1.9164	0	0	1.4096	0	0	0.7495	2.0972	5.532	14.1396	7.6748	9.7947	11.1941	1.4946	0	9.9713	3.2355	6.447	11.3784	5.2662	7.3509	8.5047	9.6206	7.5739	8.8612	8.0296	8.1576	8.4854	6.9253	9.8108	6.2095	6.3567	9.0269	8.9304	8.8663	7.5664	8.1509	8.0922
0.1185	0	0	0.2839	0	0.3326	0.77	0	0	1.1968	0	0	0.1185	0	0	0	0	1.0659	0.4512	0.9355	0.2161	0.7081	0.3025	1.3063	0.3637	1.944	0.9033	0	1.6477	1.414	10.0942	19.8584	8.0654	19.1262	7.6258	3.8316	11.9109	13.7602	10.8631	11.2401	13.5591	15.1556	22.0322	11.9998	14.4107	10.6609	16.2143	13.186	14.8211	9.2234	12.8755	13.5684	12.2991	9.6576	11.1933	12.4153	12.5877	13.2747	13.0063	12.8131
0.665	0	0	0.2439	0	0	0.3212	0.4685	0	0	0.4105	0.9512	0	0	0.6956	0.9363	0	0	0	0	0	1.1791	0.5626	0.8899	1.8929	0	0.0097	0	0	0.5239	9.3216	1.481	11.1392	11.9297	18.0316	14.7458	7.2426	11.5845	7.5052	11.352	14.063	6.5622	18.6704	9.2145	7.315	9.1259	12.2255	7.8713	11.5979	7.679	9.638	8.7897	8.819	9.7653	6.6722	10.0438	10.3112	9.9241	9.7719	9.4367
0	0	0	0	1.7789	0	0	1.898	0.3448	0.265	1.9298	0.5255	0	0	2.003	0	0	0.1383	0.0259	0.404	0	0.3035	1.6168	1.154	1.7762	0	0	0.8558	0	0	10.825	1.4969	0.9517	8.357	5.1627	4.3524	10.4667	9.6837	6.3752	17.7089	5.6145	8.3489	11.2605	12.7484	8.9617	14.0164	5.2769	6.0957	7.7712	9.4432	8.2974	5.8341	9.7904	10.4429	10.4897	9.0587	9.8871	8.834	9.079	8.7547
1.4714	0	0	0.0419	0	0	0	0	0	0.652	1.0491	0	1.7275	0	0	0.1752	0.3696	2.1862	0.7019	1.3671	1.0413	0.1771	0	0.1908	0	0	0	0	0.9233	0	5.9561	9.5353	7.8866	13.4594	16.1249	6.3191	9.6494	11.1843	9.3308	13.9331	10.682	11.6665	14.9826	7.0389	8.3829	13.6061	4.3061	10.9699	9.2821	5.2699	9.4583	11.4079	9.6567	9.5291	10.2837	10.3706	9.5774	8.5135	9.2666	9.3411
0	0.4833	0	1.0805	0	0.4531	0.5775	0	0	0	2.091	0	0.4749	0	0.3945	0	0	0.0493	0	0	0	2.1604	0.1356	0	0	0	0	0	0.4516	0	8.703	8.4011	5.301	14.4649	12.0762	6.8016	4.0726	1.6316	3.3845	4.0787	8.3936	10.2959	7.2312	2.149	6.0676	2.8941	4.9018	3.4016	4.0792	2.1397	5.3649	4.8535	7.634	6.2208	5.3766	7.0075	6.1318	6.684	6.4257	6.2392
0.5543	0.3763	0	0	1.5728	0.3743	0	0	0	0	1.1696	1.4409	0.6049	1.9146	0	0	0.4565	0.7838	1.9998	0	0	0	2.1537	0	0	0	0	0	0.9413	0.9114	17.1386	5.4077	7.3052	8.043	4.245	15.4116	4.8448	6.5131	20.127	7.0786	6.7312	3.8703	7.1293	14.1022	6.0893	7.0295	8.9416	7.9534	11.5831	8.2926	8.3508	12.319	9.8923	7.7612	7.8207	9.4401	8.2797	8.8534	8.7951	8.6449
0.2067	0	0	0	0.4855	2.4571	0.6534	0.6078	0.9462	0.5789	0	0	0	0	0.0967	0	2.2217	1.4629	0	1.501	0.2524	0	0	0	0.4681	0.7862	1.5878	0.1079	0.4426	1.3695	2.4989	12.5201	8.994	9.3274	0	11.8467	11.5691	2.7566	15.6696	6.6886	9.8542	7.7191	1.2577	9.7013	8.9619	2.8122	6.9703	9.0526	6.5053	8.1895	8.3412	8.3415	7.766	8.5166	8.3886	7.5403	7.7852	8.7872	7.9988	8.1547
0	0.8079	0	0	0.0249	1.818	0	2.2432	0	0	0.227	0	0	0	1.0579	0	0.8017	0	0.4772	0.6343	0.6845	0	0	0	0.6732	0.3982	0.9063	1.2415	0.2523	0	21.9089	6.9586	13.9049	16.6658	6.0178	6.5637	16.0922	16.8432	16.5213	24.1456	11.9926	21.2057	13.1795	16.1555	9.2179	18.0974	15.6897	14.5442	11.6965	10.6541	13.8573	13.1127	12.6393	14.4558	12.4891	13.0011	13.4623	13.2208	13.6371	13.5715
0.1587	0	0.7315	0.2527	1.7571	0	0.4304	0.301	2.3464	0.2649	1.4579	0.6683	2.0335	0	0	0	0.0813	1.0228	0	0	0	0.3481	1.2806	0	0	0	0	1.5671	0.8649	0.5417	3.7433	1.3594	10.0274	4.8518	0	11.2777	15.4653	17.5956	11.6749	11.4641	5.3803	14.4283	8.9552	9.7632	13.2149	9.8987	9.0542	10.059	9.1584	7.2801	12.2901	11.1843	10.6366	10.3809	10.5887	9.5973	11.0598	10.4542	10.3879	10.4139
0.0902	0	0	0	0	1.548	0.6372	0	1.9647	0.3952	1.3959	0.6095	0.5161	0	0	0.0375	0	0	0	0	0	0	0	0.2897	0.1931	0	1.2113	0	0.8366	0	12.1799	12.0271	8.4595	11.5445	12.561	12.023	16.8002	10.7846	15.5257	16.9746	15.7136	23.0706	13.3262	11.6901	15.6875	16.0052	9.8104	14.9111	16.9623	14.7049	11.0156	11.453	8.6201	12.5151	12.5654	11.717	12.1685	12.0238	12.4617	12.4613
0	0	1.0562	0.5375	0	0.7149	0.6613	0	2.5105	0	0.0989	2.4003	0	0.4207	0.3333	0	1.4361	0	0.1682	0	0.2938	0	0	0.3926	1.0978	1.7168	1.0707	0	0	0.1013	11.7857	12.5844	3.4665	7.4318	21.6432	2.8027	11.3416	0	7.4233	10.6883	4.6855	11.2575	5.6938	12.121	6.9054	12.1572	10.9376	11.6912	7.5107	11.3115	7.8264	9.0668	10.0289	10.7749	7.3296	9.5537	9.6405	9.7709	9.3712	9.5164
0	1.4633	0.7441	1.9621	0	0.6293	0	0	0.9998	1.1508	0.8809	0	0	0	1.7226	0	1.4704	0	0	0.0654	0	0	0	0	0	0	0	0	0	0	8.4172	9.7493	16.25	5.3772	10.7248	16.3574	11.7462	19.5073	6.3159	17.7488	17.8368	11.3093	15.4209	8.6967	12.3339	13.2067	12.4348	12.4592	9.8275	13.7105	14.6917	12.454	13.4757	11.8708	12.2032	11.4924	12.4965	12.5164	12.1698	12.4861
0	0	0.858	1.3872	0	0	0.0012	0.0692	0	0.2636	0.7558	0	0	1.0699	0.7855	0.1002	0	0.2464	0	0	0	2.4082	0	2.3796	0	0	1.8254	0	0	0	18.5206	7.8919	16.4764	12.6301	13.979	7.5158	10.3769	6.403	7.626	9.4092	11.663	13.9089	7.3412	13.1381	12.3284	14.3604	10.7779	14.1332	10.7216	9.444	10.972	11.6069	9.9997	12.3987	11.9851	10.4679	10.66	10.8814	10.8584	10.9295
0	0.3201	0	0	0.3392	0	0	0	1.134	0.2556	1.4032	0.7228	0.5531	0.2435	0.1267	0	1.2103	0	0.888	0.567	0.6813	1.6787	0	0.8518	0.0601	0	0.5546	0	0	2.1449	7.621	11.5986	13.7584	11.609	17.1002	12.6539	5.4252	3.6523	19.1051	9.5768	10.2003	17.6896	11.2982	8.6895	5.9661	11.3808	13.1381	10.4485	13.5273	11.4896	13.6446	11.8441	12.4831	12.6337	11.7863	11.95	12.0636	10.9953	11.8734	11.825
0	0.6158	0	0	1.3634	0.4578	0	0	0	1.1903	0	1.1306	0.7853	0	1.77	0.8647	1.4835	0.6346	0.6387	0	0.0488	0.7618	0	1.7069	0	0.7859	1.5952	0.7127	0.0312	0	3.6675	12.8464	8.0995	11.4851	7.7321	11.4578	16.6214	8.2261	6.2651	15.7143	12.1555	10.0858	15.9198	15.8206	18.01	6.8796	12.1334	10.7044	6.679	7.902	10.2088	12.3598	14.9554	12.4188	12.6934	12.0464	9.7333	12.0495	11.5289	11.6211
2.0081	0.4402	0	0	0	0.3734	0	0	0	0	0.6701	0.5271	0.3708	0	0.827	0	0.6995	0	1.352	1.0622	0	1.4674	1.3199	0	0	0.2873	0	0.3757	1.52	0	5.6042	13.955	22.6882	8.1644	0.8123	5.5892	7.4142	10.6828	6.9326	9.4569	13.5266	5.5724	11.698	7.3997	2.9282	9.3718	14.3284	8.476	11.5533	11.2649	10.7952	11.2353	10.9606	11.0796	9.6786	8.6818	9.2774	9.7509	9.7273	9.5763
0	0.2959	0	1.2804	1.1166	0.645	2.0711	1.6345	0	1.8736	0	0	0	1.3558	0	0	0.9122	1.1788	0	0.7969	0	0	0.0605	0	0	0	0.1786	0	0	0.176	13.1826	8.3861	0.0223	3.3717	3.8605	13.1978	7.4057	5.6415	8.9606	9.5215	12.7249	3.1423	9.5391	4.5992	12.2977	17.7106	15.2166	10.4488	11.524	8.9543	8.9965	9.3268	7.5601	10.5529	8.6164	10.8551	10.1099	9.7582	10.5085	10.1007
0	1.5215	1.9503	0.4668	0	0.1758	0.6795	0.2987	0.0462	0.5388	0.6167	0	0.7836	0	0	0.1496	0	0	0	0	0.3231	0.4693	1.5583	1.4456	0.2444	0.8587	1.2738	0.2396	0.3994	0.6009	8.5739	8.9954	5.4585	11.7558	7.2042	0	1.8065	1.2533	9.8975	4.755	10.7713	7.7859	6.8814	0.0023	5.0712	7.9883	7.7586	6.1597	5.2662	6.8059	8.271	6.2173	4.9093	6.3364	5.5153	6.6985	6.178	5.4931	5.6954	5.593
0	1.0006	3.2198	0	0	0.8429	1.6161	0	0	0.8293	0	0	0.5748	1.7195	0.5729	1.1246	0.5186	0	0	0.9969	0.2173	0.4955	0.1482	0	0.5213	0	0.8742	0	0	0	9.1653	15.9729	10.4241	10.7421	3.5929	10.4373	12.9907	12.5207	5.4421	12.8055	10.6514	6.188	5.1704	9.302	7.5744	9.2576	10.0584	8.8717	10.5364	8.4311	5.5247	6.9948	8.3926	7.8344	8.7814	8.6206	8.5574	9.048	8.5287	8.4086
0.3362	0	0	0	0	0.2521	0	0	1.5285	0.3811	0	0	0	0	0	0.743	0	0.956	1.0708	0	0.2795	0.5173	0	0	0	0.8036	0.2962	0	1.0039	0.3717	15.4728	21.2949	15.4198	8.827	8.0477	21.3632	7.9148	5.3658	11.8763	12.6046	5.1238	15.4808	5.5732	8.0634	11.0902	12.1734	6.8295	14.4625	14.8701	8.4381	8.363	11.0978	10.0149	11.1214	11.1082	11.516	12.2226	11.6211	11.7796	11.9539
0	0	0.4901	0	1.3538	0	0	0	0.3201	0.7304	0.7038	0	0	0	2.8043	0.1252	0	0.1971	0	0.0929	0	1.0851	0	0	0.9311	3.4201	0	0	0	0.4408	0	0	5.8874	9.6738	17.4198	11.4722	0	6.0359	2.9989	9.6486	5.2563	10.5577	6.1949	4.7134	11.6902	10.2263	12.265	3.8777	7.2195	1.9843	5.3851	7.9196	9.1981	10.1143	9.8465	6.8233	7.0807	6.7071	7.4659	7.3315
0	0.4033	0	0.145	0	1.0085	1.5099	0.3748	0	0.3499	1.7436	0	0.4877	0.8314	0	0	0.3816	0	0	0	1.0166	0	1.5186	0	1.2112	0	0.5229	0.3018	0.7108	0	15.0082	9.267	17.4173	13.4969	0.6341	16.1141	0	10.7219	8.8861	10.9379	16.0988	10.5981	7.9013	9.2774	9.5912	11.7101	15.2117	14.289	11.9256	16.6348	13.206	11.8548	12.4707	12.063	11.2528	11.8175	11.9054	11.7472	11.4596	11.5075
0.692	0	0.029	0	1.98	1.1351	0	0	0	0.8503	0.2229	1.501	0	0.6985	0	0.2375	0.8404	0.5903	0.2057	0	0	1.1447	0	2.4118	0	0.3595	0.1978	0	2.6689	0	7.8173	14.4122	8.6712	8.4614	12.4734	23.3435	21.719	6.8787	16.9974	10.4134	13.6919	14.9587	11.5855	7.9869	12.502	11.0884	9.2848	9.8558	13.3064	14.6878	11.3439	13.7541	15.356	12.9877	13.175	12.4943	12.293	12.7042	13.1528	12.8105
0	0.1508	0	0	0.8397	0	0	0	0	0.1951	1.865	0.5157	0	0	0.9294	0	0	0	0.6983	0	0.6413	0	0.9481	0.989	0	0	0	0	0.9429	0	1.8755	0	5.4689	0	5.1601	7.4442	8.9259	10.5405	10.736	9.2901	10.4144	3.875	0.7249	8.6465	10.2465	7.4826	5.1359	11.4287	8.3202	5.9011	9.1402	10.8712	8.3142	6.4293	8.3609	7.5823	7.6424	8.5105	8.7865	8.5532
0	1.1487	1.1276	0	0.3269	0	0	0.9614	0.0069	0	0.1545	0	0	0	0.5965	1.8476	0	0	0.4452	0.8066	1.442	0.7358	0.197	0	0	0	0.3532	1.5383	0	0.7425	10.2567	0.2956	15.6307	14.3239	2.2263	14.2162	12.2672	10.1304	8.4656	4.5323	17.086	12.8259	9.5016	14.2583	12.0115	10.9393	11.2819	12.9102	13.0123	11.846	8.4243	12.9401	11.3497	9.9665	11.8009	11.501	10.5422	10.7628	11.3523	11.0515
0	0.5178	0	0	0	0	0	0	1.3814	1.8693	0	0	0.2575	0	0.0835	0	0	0.9954	0	2.9159	0	0	0	0	0.0065	0.9589	0.9157	0	1.4436	0	18.1252	5.4358	16.7439	1.9775	6.16	9.7381	6.7655	6.4468	2.7178	9.7877	7.4711	7.9187	8.8457	8.5997	6.9749	13.4697	8.2948	11.1214	9.9445	5.9963	7.0671	10.4605	6.3994	7.6695	8.3137	8.2571	7.6342	8.0654	8.102	8.2056
0.845	0.7613	0	0	0	0	0.3706	0.5279	0	0	0	0	1.4516	0	0	0.5458	0	0	1.3987	0.2933	0.8446	0.5435	0.4519	0	0	0.4567	0	0.6114	0	1.366	16.6017	12.3377	8.156	4.2469	0	6.1607	13.2731	17.953	19.1942	7.0474	8.5473	4.6136	6.2677	7.2998	12.9606	13.4469	11.7038	12.393	15.5513	10.9483	6.8655	9.7574	10.6383	9.6353	9.1361	10.3358	8.5477	9.5459	9.2692	9.2664
0	0	0	0.6264	1.1266	0	0.1255	0	2.6426	0	0	0.5412	0	1.3198	1.3429	0.2447	0.0634	1.2553	0.9592	0	0	0	0	0	1.0278	0.1941	0	2.0539	0.8151	0	7.898	7.6526	8.8584	0.3508	17.5795	1.6679	6.925	1.7759	8.9803	13.0979	5.3702	9.8446	7.776	13.4947	8.8575	8.8178	12.8719	7.2294	8.7339	7.2864	6.1109	9.8665	7.2891	7.7724	9.5762	9.4505	9.3824	8.5484	8.8033	8.7198
0	0.6564	0.273	0.7171	0	0.8434	0.2662	0.4645	0.1518	0.5788	0	0	0	0	1.124	0	0	1.0777	0.317	0	1.2019	0	1.2729	0.76	0	0.4096	0.223	0.9242	0	1.8267	14.9625	15.1628	10.0684	3.6948	8.3991	19.3751	3.3566	11.1897	8.9639	18.3773	6.514	8.8575	15.4533	12.6685	15.5004	10.4078	13.0792	11.7284	13.6222	10.8192	8.2065	11.6207	12.4727	12.9343	12.625	11.6091	11.4148	11.5984	11.7838	11.5046
0.5093	0	0	1.0212	0.269	0	0	0.4428	1.5259	1.3204	0.1716	2.3607	0	0.2014	0.9759	0	0	0.4663	0.0356	0	0.3253	1.2506	1.4223	0.5093	0	1.9377	0	0.5949	0	1.098	6.5667	0	4.7569	10.6769	10.3628	7.933	4.9631	17.0975	11.0753	7.1345	6.9332	8.8608	7.8313	13.8764	5.4461	10.0996	12.5506	13.4238	7.9672	9.7753	9.536	9.541	9.7171	8.802	9.2826	10.2814	9.6978	10.1053	9.9503	9.8929
1.2642	0.575	0	0.3316	0.9328	0.1374	0	0.0088	0	0	0.7967	0.8594	0.8699	0	0.5334	0	0	0	1.8064	0	0	1.7238	2.365	0.3452	0	1.8656	0	1.1391	1.3513	4e-04	12.5717	17.6463	13.3532	11.4591	17.2273	13.1367	3.3312	14.4009	10.191	4.4825	3.8807	11.9471	7.6375	8.7387	10.8071	11.9883	9.5754	9.231	5.8788	6.978	9.4387	10.8196	6.8835	8.7815	9.4468	9.5524	8.7515	9.1997	8.7071	8.7897
0	0	0.7244	0.1536	0.6409	0	0	0.9411	0.6958	0.2362	0.3366	0	0.9609	0	0.4661	1.6847	1.5147	1.9216	0.7807	0	1.259	0	0.0708	0.2583	0.3216	0.6058	2.1904	0.0911	0.8093	0	9.3049	18.3484	13.2167	9.1445	6.2797	13.9945	15.2314	10.1538	9.3489	7.4577	14.5257	8.4246	16.1478	10.9757	10.78	10.4448	4.0705	10.7656	7.6478	5.0286	8.1301	13.0674	7.1333	8.1076	7.4766	9.0553	9.6115	8.6236	8.8162	8.7384
0.6643	0	0.7256	1.3288	0.3181	2.422	0	0	0	0.6478	0	1.3765	0	0.9742	0	0	1.7676	2.3158	0	0	0	0	0.2361	0	0	0	0	0.7748	0	0	1.5772	3.4185	10.8209	8.0586	10.6444	1.1777	12.1248	8.3164	7.9339	3.7342	8.4541	2.1087	10.8245	8.6792	5.1772	6.6426	12.1374	7.5612	6.5439	9.6409	10.6254	11.0777	8.4761	9.636	9.2284	6.6333	7.727	7.6696	7.7555	7.8441
0	0.348	0.532	0.5004	0	0.9683	0	1.3487	0	0.0087	0.7919	0	0.2663	0.8354	0.2348	0	0.4155	0.7828	1.2021	0	0.2778	1.8363	1.084	0	0	1.4465	1.0463	0	0.7112	0.275	0	18.4645	6.9461	2.0681	14.3947	11.4081	21.3221	7.9994	13.2371	3.0773	7.3481	15.0142	13.1552	10.8047	10.186	8.3178	7.7372	7.0109	9.4693	7.0607	7.8585	6.9973	8.298	8.6146	6.904	9.9143	9.7757	9.0858	9.3911	9.193
