5.1883	5.2961	4.5368	5.663	4.8768	5.8275	2.4367	4.8685	6.0914	1.5117	1.8461	8.1716	6.2256	9.7516	7.9369	4.4615	5.6088	8.1742	6.6545	14.1183	7.7464	3.0174	2.9331	2.2433	0	6.1246	2.958	5.2967	0	0	0	2.6714	0	1.5854	0.2038	1.2829	0	0	0	0.3762	0	0	0	0	0	0.5808	0	0.9723	0	0.1508	0.5282	0.6068	1.1074	0.1228	0.5916	0	0	1.3485	0	0
11.6621	11.8781	11.0298	11.3242	11.9654	13.8493	12.1244	11.9564	8.8175	10.1622	9.7442	10.7918	17.7462	17.1002	10.9338	9.0647	14.1276	10.022	9.1729	15.442	6.7168	19.1199	8.8688	12.0949	11.7052	9.0567	13.1636	0	12.8972	11.8724	0.3189	0.3572	0	0	0.819	0.6113	0.3141	0	0.2641	0.5225	0	1.2591	0	0.0729	0.6086	1.095	0.1998	0	0.8148	0.4324	0	0	0	0.4331	0.6017	1.5217	0.3443	0	2.4843	0.8209
11.9445	11.758	11.208	10.7789	10.5218	11.3907	11.5999	10.2011	12.4756	9.6999	14.8347	14.0393	12.6637	11.4945	12.955	12.4266	14.2795	12.4933	10.4009	13.2333	10.8449	14.4734	14.6931	5.3242	4.7201	15.288	11.5246	4.195	11.9767	13.4196	0.5142	0	0	0.9861	0	0.2148	0	0.9433	0	1.4665	0	0	0	0.0055	0.0547	0	0.9374	1.3867	1.0254	0.6645	0	1.0062	0.0996	0	0	0	0.29	1.4846	0.5819	0
8.8891	9.0839	8.727	8.8662	8.478	8.1339	9.5349	8.3497	12.1881	5.9161	6.4434	10.6135	12.0336	8.9257	6.4634	14.1109	9.9751	10.5572	11.5744	11.3671	7.5537	9.6642	0	7.1476	13.7058	3.03	4.4053	0.6484	8.9629	10.28	0.8447	0	0.3771	0	0.758	1.0231	0.7727	1.1425	0.1405	0.9246	0.6085	0	1.2213	0	0	0.5035	0.5152	0.4409	0.1196	1.0503	0	0.9941	0.4572	0	0	0	1.9541	2.38	0.1772	0.8474
8.7261	9.0571	8.5618	9.0301	8.6728	8.9629	8.0625	9.7586	8.5148	9.8543	7.4346	7.6869	12.4871	8.8357	11.2945	9.8325	6.7349	4.3055	9.0932	7.2103	1.6352	10.2003	6.0078	7.2231	12.9072	16.7685	12.3788	5.4387	7.1086	8.8018	0	0.2511	1.4048	0	0	0.4011	0.393	0	0.4523	0.6479	0	0.1146	0.1027	0.3487	0	1.6941	0.9193	1.9238	1.3685	0.2163	0	0.5524	0	0	0.3479	0	0	2.9072	0	0
8.0922	8.1509	7.5664	8.8663	8.9304	9.0269	6.3567	6.2095	9.8108	6.9253	8.4854	8.1576	8.0296	8.8612	7.5739	9.6206	8.5047	7.3509	5.2662	11.3784	6.447	3.2355	9.9713	0	1.4946	11.1941	9.7947	7.6748	14.1396	5.532	2.0972	0.7495	0	0	1.4096	0	0	1.9164	1.3339	0	0.1275	0	0.0527	0	0.7293	0.0185	0	0.2333	0.7431	0.1341	0.2534	0	0	0	0	0	0.12	1.4851	0.782	0.0748
12.8131	13.0063	13.2747	12.5877	12.4153	11.1933	9.6576	12.2991	13.5684	12.8755	9.2234	14.8211	13.186	16.2143	10.6609	14.4107	11.9998	22.0322	15.1556	13.5591	11.2401	10.8631	13.7602	11.9109	3.8316	7.6258	19.1262	8.0654	19.8584	10.0942	1.414	1.6477	0	0.9033	1.944	0.3637	1.3063	0.3025	0.7081	0.2161	0.9355	0.4512	1.0659	0	0	0	0	0.1185	0	0	1.1968	0	0	0.77	0.3326	0	0.2839	0	0	0.1185
9.4367	9.7719	9.9241	10.3112	10.0438	6.6722	9.7653	8.819	8.7897	9.638	7.679	11.5979	7.8713	12.2255	9.1259	7.315	9.2145	18.6704	6.5622	14.063	11.352	7.5052	11.5845	7.2426	14.7458	18.0316	11.9297	11.1392	1.481	9.3216	0.5239	0	0	0.0097	0	1.8929	0.8899	0.5626	1.1791	0	0	0	0	0	0.9363	0.6956	0	0	0.9512	0.4105	0	0	0.4685	0.3212	0	0	0.2439	0	0	0.665
8.7547	9.079	8.834	9.8871	9.0587	10.4897	10.4429	9.7904	5.8341	8.2974	9.4432	7.7712	6.0957	5.2769	14.0164	8.9617	12.7484	11.2605	8.3489	5.6145	17.7089	6.3752	9.6837	10.4667	4.3524	5.1627	8.357	0.9517	1.4969	10.825	0	0	0.8558	0	0	1.7762	1.154	1.6168	0.3035	0	0.404	0.0259	0.1383	0	0	2.003	0	0	0.5255	1.9298	0.265	0.3448	1.898	0	0	1.7789	0	0	0	0
9.3411	9.2666	8.5135	9.5774	10.3706	10.2837	9.5291	9.6567	11.4079	9.4583	5.2699	9.2821	10.9699	4.3061	13.6061	8.3829	7.0389	14.9826	11.6665	10.682	13.9331	9.3308	11.1843	9.6494	6.3191	16.1249	13.4594	7.8866	9.5353	5.9561	0	0.9233	0	0	0	0	0.1908	0	0.1771	1.0413	1.3671	0.7019	2.1862	0.3696	0.1752	0	0	1.7275	0	1.0491	0.652	0	0	0	0	0	0.0419	0	0	1.4714
6.2392	6.4257	6.684	6.1318	7.0075	5.3766	6.2208	7.634	4.8535	5.3649	2.1397	4.0792	3.4016	4.9018	2.8941	6.0676	2.149	7.2312	10.2959	8.3936	4.0787	3.3845	1.6316	4.0726	6.8016	12.0762	14.4649	5.301	8.4011	8.703	0	0.4516	0	0	0	0	0	0.1356	2.1604	0	0	0	0.0493	0	0	0.3945	0	0.4749	0	2.091	0	0	0	0.5775	0.4531	0	1.0805	0	0.4833	0
8.6449	8.7951	8.8534	8.2797	9.4401	7.8207	7.7612	9.8923	12.319	8.3508	8.2926	11.5831	7.9534	8.9416	7.0295	6.0893	14.1022	7.1293	3.8703	6.7312	7.0786	20.127	6.5131	4.8448	15.4116	4.245	8.043	7.3052	5.4077	17.1386	0.9114	0.9413	0	0	0	0	0	2.1537	0	0	0	1.9998	0.7838	0.4565	0	0	1.9146	0.6049	1.4409	1.1696	0	0	0	0	0.3743	1.5728	0	0	0.3763	0.5543
8.1547	7.9988	8.7872	7.7852	7.5403	8.3886	8.5166	7.766	8.3415	8.3412	8.1895	6.5053	9.0526	6.9703	2.8122	8.9619	9.7013	1.2577	7.7191	9.8542	6.6886	15.6696	2.7566	11.5691	11.8467	0	9.3274	8.994	12.5201	2.4989	1.3695	0.4426	0.1079	1.5878	0.7862	0.4681	0	0	0	0.2524	1.501	0	1.4629	2.2217	0	0.0967	0	0	0	0	0.5789	0.9462	0.6078	0.6534	2.4571	0.4855	0	0	0	0.2067
13.5715	13.6371	13.2208	13.4623	13.0011	12.4891	14.4558	12.6393	13.1127	13.8573	10.6541	11.6965	14.5442	15.6897	18.0974	9.2179	16.1555	13.1795	21.2057	11.9926	24.1456	16.5213	16.8432	16.0922	6.5637	6.0178	16.6658	13.9049	6.9586	21.9089	0	0.2523	1.2415	0.9063	0.3982	0.6732	0	0	0	0.6845	0.6343	0.4772	0	0.8017	0	1.0579	0	0	0	0.227	0	0	2.2432	0	1.818	0.0249	0	0	0.8079	0
10.4139	10.3879	10.4542	11.0598	9.5973	10.5887	10.3809	10.6366	11.1843	12.2901	7.2801	9.1584	10.059	9.0542	9.8987	13.2149	9.7632	8.9552	14.4283	5.3803	11.4641	11.6749	17.5956	15.4653	11.2777	0	4.8518	10.0274	1.3594	3.7433	0.5417	0.8649	1.5671	0	0	0	0	1.2806	0.3481	0	0	0	1.0228	0.0813	0	0	0	2.0335	0.6683	1.4579	0.2649	2.3464	0.301	0.4304	0	1.7571	0.2527	0.7315	0	0.1587
12.4613	12.4617	12.0238	12.1685	11.717	12.5654	12.5151	8.6201	11.453	11.0156	14.7049	16.9623	14.9111	9.8104	16.0052	15.6875	11.6901	13.3262	23.0706	15.7136	16.9746	15.5257	10.7846	16.8002	12.023	12.561	11.5445	8.4595	12.0271	12.1799	0	0.8366	0	1.2113	0	0.1931	0.2897	0	0	0	0	0	0	0	0.0375	0	0	0.5161	0.6095	1.3959	0.3952	1.9647	0	0.6372	1.548	0	0	0	0	0.0902
9.5164	9.3712	9.7709	9.6405	9.5537	7.3296	10.7749	10.0289	9.0668	7.8264	11.3115	7.5107	11.6912	10.9376	12.1572	6.9054	12.121	5.6938	11.2575	4.6855	10.6883	7.4233	0	11.3416	2.8027	21.6432	7.4318	3.4665	12.5844	11.7857	0.1013	0	0	1.0707	1.7168	1.0978	0.3926	0	0	0.2938	0	0.1682	0	1.4361	0	0.3333	0.4207	0	2.4003	0.0989	0	2.5105	0	0.6613	0.7149	0	0.5375	1.0562	0	0
12.4861	12.1698	12.5164	12.4965	11.4924	12.2032	11.8708	13.4757	12.454	14.6917	13.7105	9.8275	12.4592	12.4348	13.2067	12.3339	8.6967	15.4209	11.3093	17.8368	17.7488	6.3159	19.5073	11.7462	16.3574	10.7248	5.3772	16.25	9.7493	8.4172	0	0	0	0	0	0	0	0	0	0	0.0654	0	0	1.4704	0	1.7226	0	0	0	0.8809	1.1508	0.9998	0	0	0.6293	0	1.9621	0.7441	1.4633	0
10.9295	10.8584	10.8814	10.66	10.4679	11.9851	12.3987	9.9997	11.6069	10.972	9.444	10.7216	14.1332	10.7779	14.3604	12.3284	13.1381	7.3412	13.9089	11.663	9.4092	7.626	6.403	10.3769	7.5158	13.979	12.6301	16.4764	7.8919	18.5206	0	0	0	1.8254	0	0	2.3796	0	2.4082	0	0	0	0.2464	0	0.1002	0.7855	1.0699	0	0	0.7558	0.2636	0	0.0692	0.0012	0	0	1.3872	0.858	0	0
11.825	11.8734	10.9953	12.0636	11.95	11.7863	12.6337	12.4831	11.8441	13.6446	11.4896	13.5273	10.4485	13.1381	11.3808	5.9661	8.6895	11.2982	17.6896	10.2003	9.5768	19.1051	3.6523	5.4252	12.6539	17.1002	11.609	13.7584	11.5986	7.621	2.1449	0	0	0.5546	0	0.0601	0.8518	0	1.6787	0.6813	0.567	0.888	0	1.2103	0	0.1267	0.2435	0.5531	0.7228	1.4032	0.2556	1.134	0	0	0	0.3392	0	0	0.3201	0
11.6211	11.5289	12.0495	9.7333	12.0464	12.6934	12.4188	14.9554	12.3598	10.2088	7.902	6.679	10.7044	12.1334	6.8796	18.01	15.8206	15.9198	10.0858	12.1555	15.7143	6.2651	8.2261	16.6214	11.4578	7.7321	11.4851	8.0995	12.8464	3.6675	0	0.0312	0.7127	1.5952	0.7859	0	1.7069	0	0.7618	0.0488	0	0.6387	0.6346	1.4835	0.8647	1.77	0	0.7853	1.1306	0	1.1903	0	0	0	0.4578	1.3634	0	0	0.6158	0
9.5763	9.7273	9.7509	9.2774	8.6818	9.6786	11.0796	10.9606	11.2353	10.7952	11.2649	11.5533	8.476	14.3284	9.3718	2.9282	7.3997	11.698	5.5724	13.5266	9.4569	6.9326	10.6828	7.4142	5.5892	0.8123	8.1644	22.6882	13.955	5.6042	0	1.52	0.3757	0	0.2873	0	0	1.3199	1.4674	0	1.0622	1.352	0	0.6995	0	0.827	0	0.3708	0.5271	0.6701	0	0	0	0	0.3734	0	0	0	0.4402	2.0081
10.1007	10.5085	9.7582	10.1099	10.8551	8.6164	10.5529	7.5601	9.3268	8.9965	8.9543	11.524	10.4488	15.2166	17.7106	12.2977	4.5992	9.5391	3.1423	12.7249	9.5215	8.9606	5.6415	7.4057	13.1978	3.8605	3.3717	0.0223	8.3861	13.1826	0.176	0	0	0.1786	0	0	0	0.0605	0	0	0.7969	0	1.1788	0.9122	0	0	1.3558	0	0	0	1.8736	0	1.6345	2.0711	0.645	1.1166	1.2804	0	0.2959	0
5.593	5.6954	5.4931	6.178	6.6985	5.5153	6.3364	4.9093	6.2173	8.271	6.8059	5.2662	6.1597	7.7586	7.9883	5.0712	0.0023	6.8814	7.7859	10.7713	4.755	9.8975	1.2533	1.8065	0	7.2042	11.7558	5.4585	8.9954	8.5739	0.6009	0.3994	0.2396	1.2738	0.8587	0.2444	1.4456	1.5583	0.4693	0.3231	0	0	0	0	0.1496	0	0	0.7836	0	0.6167	0.5388	0.0462	0.2987	0.6795	0.1758	0	0.4668	1.9503	1.5215	0
8.4086	8.5287	9.048	8.5574	8.6206	8.7814	7.8344	8.3926	6.9948	5.5247	8.4311	10.5364	8.8717	10.0584	9.2576	7.5744	9.302	5.1704	6.188	10.6514	12.8055	5.4421	12.5207	12.9907	10.4373	3.5929	10.7421	10.4241	15.9729	9.1653	0	0	0	0.8742	0	0.5213	0	0.1482	0.4955	0.2173	0.9969	0	0	0.5186	1.1246	0.5729	1.7195	0.5748	0	0	0.8293	0	0	1.6161	0.8429	0	0	3.2198	1.0006	0
11.9539	11.7796	11.6211	12.2226	11.516	11.1082	11.1214	10.0149	11.0978	8.363	8.4381	14.8701	14.4625	6.8295	12.1734	11.0902	8.0634	5.5732	15.4808	5.1238	12.6046	11.8763	5.3658	7.9148	21.3632	8.0477	8.827	15.4198	21.2949	15.4728	0.3717	1.0039	0	0.2962	0.8036	0	0	0	0.5173	0.2795	0	1.0708	0.956	0	0.743	0	0	0	0	0	0.3811	1.5285	0	0	0.2521	0	0	0	0	0.3362
7.3315	7.4659	6.7071	7.0807	6.8233	9.8465	10.1143	9.1981	7.9196	5.3851	1.9843	7.2195	3.8777	12.265	10.2263	11.6902	4.7134	6.1949	10.5577	5.2563	9.6486	2.9989	6.0359	0	11.4722	17.4198	9.6738	5.8874	0	0	0.4408	0	0	0	3.4201	0.9311	0	0	1.0851	0	0.0929	0	0.1971	0	0.1252	2.8043	0	0	0	0.7038	0.7304	0.3201	0	0	0	1.3538	0	0.4901	0	0
11.5075	11.4596	11.7472	11.9054	11.8175	11.2528	12.063	12.4707	11.8548	13.206	16.6348	11.9256	14.289	15.2117	11.7101	9.5912	9.2774	7.9013	10.5981	16.0988	10.9379	8.8861	10.7219	0	16.1141	0.6341	13.4969	17.4173	9.267	15.0082	0	0.7108	0.3018	0.5229	0	1.2112	0	1.5186	0	1.0166	0	0	0	0.3816	0	0	0.8314	0.4877	0	1.7436	0.3499	0	0.3748	1.5099	1.0085	0	0.145	0	0.4033	0
12.8105	13.1528	12.7042	12.293	12.4943	13.175	12.9877	15.356	13.7541	11.3439	14.6878	13.3064	9.8558	9.2848	11.0884	12.502	7.9869	11.5855	14.9587	13.6919	10.4134	16.9974	6.8787	21.719	23.3435	12.4734	8.4614	8.6712	14.4122	7.8173	0	2.6689	0	0.1978	0.3595	0	2.4118	0	1.1447	0	0	0.2057	0.5903	0.8404	0.2375	0	0.6985	0	1.501	0.2229	0.8503	0	0	0	1.1351	1.98	0	0.029	0	0.692
8.5532	8.7865	8.5105	7.6424	7.5823	8.3609	6.4293	8.3142	10.8712	9.1402	5.9011	8.3202	11.4287	5.1359	7.4826	10.2465	8.6465	0.7249	3.875	10.4144	9.2901	10.736	10.5405	8.9259	7.4442	5.1601	0	5.4689	0	1.8755	0	0.9429	0	0	0	0	0.989	0.9481	0	0.6413	0	0.6983	0	0	0	0.9294	0	0	0.5157	1.865	0.1951	0	0	0	0	0.8397	0	0	0.1508	0
11.0515	11.3523	10.7628	10.5422	11.501	11.8009	9.9665	11.3497	12.9401	8.4243	11.846	13.0123	12.9102	11.2819	10.9393	12.0115	14.2583	9.5016	12.8259	17.086	4.5323	8.4656	10.1304	12.2672	14.2162	2.2263	14.3239	15.6307	0.2956	10.2567	0.7425	0	1.5383	0.3532	0	0	0	0.197	0.7358	1.442	0.8066	0.4452	0	0	1.8476	0.5965	0	0	0	0.1545	0	0.0069	0.9614	0	0	0.3269	0	1.1276	1.1487	0
8.2056	8.102	8.0654	7.6342	8.2571	8.3137	7.6695	6.3994	10.4605	7.0671	5.9963	9.9445	11.1214	8.2948	13.4697	6.9749	8.5997	8.8457	7.9187	7.4711	9.7877	2.7178	6.4468	6.7655	9.7381	6.16	1.9775	16.7439	5.4358	18.1252	0	1.4436	0	0.9157	0.9589	0.0065	0	0	0	0	2.9159	0	0.9954	0	0	0.0835	0	0.2575	0	0	1.8693	1.3814	0	0	0	0	0	0	0.5178	0
9.2664	9.2692	9.5459	8.5477	10.3358	9.1361	9.6353	10.6383	9.7574	6.8655	10.9483	15.5513	12.393	11.7038	13.4469	12.9606	7.2998	6.2677	4.6136	8.5473	7.0474	19.1942	17.953	13.2731	6.1607	0	4.2469	8.156	12.3377	16.6017	1.366	0	0.6114	0	0.4567	0	0	0.4519	0.5435	0.8446	0.2933	1.3987	0	0	0.5458	0	0	1.4516	0	0	0	0	0.5279	0.3706	0	0	0	0	0.7613	0.845
8.7198	8.8033	8.5484	9.3824	9.4505	9.5762	7.7724	7.2891	9.8665	6.1109	7.2864	8.7339	7.2294	12.8719	8.8178	8.8575	13.4947	7.776	9.8446	5.3702	13.0979	8.9803	1.7759	6.925	1.6679	17.5795	0.3508	8.8584	7.6526	7.898	0	0.8151	2.0539	0	0.1941	1.0278	0	0	0	0	0	0.9592	1.2553	0.0634	0.2447	1.3429	1.3198	0	0.5412	0	0	2.6426	0	0.1255	0	1.1266	0.6264	0	0	0
11.5046	11.7838	11.5984	11.4148	11.6091	12.625	12.9343	12.4727	11.6207	8.2065	10.8192	13.6222	11.7284	13.0792	10.4078	15.5004	12.6685	15.4533	8.8575	6.514	18.3773	8.9639	11.1897	3.3566	19.3751	8.3991	3.6948	10.0684	15.1628	14.9625	1.8267	0	0.9242	0.223	0.4096	0	0.76	1.2729	0	1.2019	0	0.317	1.0777	0	0	1.124	0	0	0	0	0.5788	0.1518	0.4645	0.2662	0.8434	0	0.7171	0.273	0.6564	0
9.8929	9.9503	10.1053	9.6978	10.2814	9.2826	8.802	9.7171	9.541	9.536	9.7753	7.9672	13.4238	12.5506	10.0996	5.4461	13.8764	7.8313	8.8608	6.9332	7.1345	11.0753	17.0975	4.9631	7.933	10.3628	10.6769	4.7569	0	6.5667	1.098	0	0.5949	0	1.9377	0	0.5093	1.4223	1.2506	0.3253	0	0.0356	0.4663	0	0	0.9759	0.2014	0	2.3607	0.1716	1.3204	1.5259	0.4428	0	0	0.269	1.0212	0	0	0.5093
8.7897	8.7071	9.1997	8.7515	9.5524	9.4468	8.7815	6.8835	10.8196	9.4387	6.978	5.8788	9.231	9.5754	11.9883	10.8071	8.7387	7.6375	11.9471	3.8807	4.4825	10.191	14.4009	3.3312	13.1367	17.2273	11.4591	13.3532	17.6463	12.5717	4e-04	1.3513	1.1391	0	1.8656	0	0.3452	2.365	1.7238	0	0	1.8064	0	0	0	0.5334	0	0.8699	0.8594	0.7967	0	0	0.0088	0	0.1374	0.9328	0.3316	0	0.575	1.2642
8.7384	8.8162	8.6236	9.6115	9.0553	7.4766	8.1076	7.1333	13.0674	8.1301	5.0286	7.6478	10.7656	4.0705	10.4448	10.78	10.9757	16.1478	8.4246	14.5257	7.4577	9.3489	10.1538	15.2314	13.9945	6.2797	9.1445	13.2167	18.3484	9.3049	0	0.8093	0.0911	2.1904	0.6058	0.3216	0.2583	0.0708	0	1.259	0	0.7807	1.9216	1.5147	1.6847	0.4661	0	0.9609	0	0.3366	0.2362	0.6958	0.9411	0	0	0.6409	0.1536	0.7244	0	0
7.8441	7.7555	7.6696	7.727	6.6333	9.2284	9.636	8.4761	11.0777	10.6254	9.6409	6.5439	7.5612	12.1374	6.6426	5.1772	8.6792	10.8245	2.1087	8.4541	3.7342	7.9339	8.3164	12.1248	1.1777	10.6444	8.0586	10.8209	3.4185	1.5772	0	0	0.7748	0	0	0	0	0.2361	0	0	0	0	2.3158	1.7676	0	0	0.9742	0	1.3765	0	0.6478	0	0	0	2.422	0.3181	1.3288	0.7256	0	0.6643
9.193	9.3911	9.0858	9.7757	9.9143	6.904	8.6146	8.298	6.9973	7.8585	7.0607	9.4693	7.0109	7.7372	8.3178	10.186	10.8047	13.1552	15.0142	7.3481	3.0773	13.2371	7.9994	21.3221	11.4081	14.3947	2.0681	6.9461	18.4645	0	0.275	0.7112	0	1.0463	1.4465	0	0	1.084	1.8363	0.2778	0	1.2021	0.7828	0.4155	0	0.2348	0.8354	0.2663	0	0.7919	0.0087	0	1.3487	0	0.9683	0	0.5004	0.532	0.348	0
